#,Kaebuse kuupäev,Kaebuse aasta,Väljaanne,Kaebuse sisu,Lahendi tulemus1,Lahendi tulemus2,Lahendi kuupäev,Otsuse sisu,Otsuse liik,Lahendi liik,Väljaande nimi,Väljaande liik,Koodeks,1.2,1.4,1.5,1.6,2.3,3.1,3.2,3.3,3.5,3.6,3.7,4.1,4.2,4.3,4.4,4.6,4.7,4.8,4.9,4.10,4.11,4.12,5.1,5.2,5.3,6.1,Koodeksipunkte
1079,08.12.21,2021,Hiiu Leht 03.12.21 Maksumaksjale läks Valge Ingli afäär maksma 51 000 eurot 03.12.21 Roostes Valge Ingel ,"Kaebaja leiab, et artiklis ja juhtkirjas on tema kohta esitatud tõsist kriitikat, kuid sõna ei antud. Kaebaja hinnangul sisaldab artikkel eksitavat ja ebatäpset infot. ",pressinõukogu otsus,pressinõukogu otsus,27.01.22,"TAUNIV: Hiiu Leht rikkus ajakirjanduseetika koodeksi punkti 5.1., mis näeb ette, et kui kellegi kohta avaldatakse tõsiseid süüdistusi, tuleks talle pakkuda kommentaari võimalust samas numbris. Pressinõukogu hinnangul süüdistatakse artiklis Inge Taltsi tuuliku naabrite hirmutamises ja eksitava info jagamises. Samuti rikkus leht ajakirjanduseetika koodeksi punkti 3.3., mis näeb ette, et ajakirjanik peab rangelt kinni informatsiooniallikale antud lubadustest ja väldib lubadusi, mida ta ei suuda täita. Pressinõukogu hinnangul ei pidanud ajakirjanik kinni Inge Taltsile antud lubadusest avaldada tema seisukoht järgmises artiklis. ",tauniv,tauniv,Hiiu Leht,kirjutav meedia,"['5.1', '3.3']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1072,01.11.21,2021,Eesti Ekspress 22.09.21 Pärnu revisjonikomisjoni esimees jäi prügilas vahele korruptsiooniga ,"Kaebaja hinnangul sisaldab artikkel valeinfot, sest tema vastu ei ole süüdistust esitatud. ",pressinõukogu otsus,pressinõukogu otsus,16.12.21,"TAUNIV: Ekspress rikkus ajakirjanduseetika koodeksi punkti 4.11., mis ütleb, et fotod, fotode allkirjad, pealkirjad ja juhtlaused ei või auditooriumi eksitada. Pressinõukogu hinnangul jätab artikli pealkiri mulje, et kaebaja on toime pannud korruptsioonikuriteo, kuid seda süüdistust ei ole loos endas faktidega tõestatud. ",tauniv,tauniv,Eesti Ekspress,kirjutav meedia,['4.11'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1068,29.09.21,2021,Postimees 10.09.21 Sakslasest politoloog nõuab kohtus Varro Vooglaiult 110 000 eurot ,Kaebajate hinnangul sisaldas artikkel eksitavat ja ebatäpset infot. ,pressinõukogu otsus,pressinõukogu otsus,18.11.21,"TAUNIV: Postimees rikkus ajakirjanduseetika koodeksi punkti 1.4., mis näeb ette, et ajakirjandusorganisatsioon kannab hoolt selle eest, et ei ilmuks ebatäpne, moonutatud või eksitav informatsioon. Pressinõukogu hinnangul sisaldab artikkel ebatäpset infot nii hüvitise suuruse, konflikti kui ka kohtus nõutava hüvitise kohta. Samuti on ebatäpsused pildiallkirjas ja pealkirjas. ",tauniv,tauniv,Postimees,kirjutav meedia,['1.4'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1064,15.09.21,2021,Eesti Ekspress 29.07.21 Vanadaami hooldaja pere võitis Villa Benitas müstilise jackpot´i. Sugulased kahtlustavad vargust ,"Kaebaja leiab, et artikkel jätab Benita Kodust eksitava mulje, kuigi tegelikult ei ole artikkel Benita Koduga seotud, tegemist on vaid sündmuspaigaga. Samuti ei ole kaebaja rahul, et Benita Kodu esindaja sõna ei saanud. ",pressinõukogu otsus,pressinõukogu otsus,18.11.21,"TAUNIV: Ekspress rikkus ajakirjanduseetika koodeksi punkti 4.11, mis näeb ette, et fotod, fotode allkirjad, pealkirjad, juhtlaused ega saatetutvustused ei või auditooriumi eksitada. Pressinõukogu hinnangul ei ole Villa Benita kui eaka naise ajutine elukoht hooldaja operatsiooni ajal kuidagi seotud pärandi üle käivate vaidlustega ja jackpoti loosimisega ning seetõttu on Villa Benita nimetamine pealkirjas ja loo tutvustuses põhjendamata. ",tauniv,tauniv,Eesti Ekspress,kirjutav meedia,['4.11'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1062,06.09.21,2021,Postimees 26.08.21 Korruptsioonis süüdistatavad Otepää vallajuhid said uue kahtlustuse ,"Kaebaja hinnangul sisaldab artikkel valeinfot. Samuti ei ole kaebaja rahul, et sõna ei saanud. ",pressinõukogu otsus,pressinõukogu otsus,18.11.21,"TAUNIV: Postimees rikkus ajakirjanduseetika koodeksi punkti 5.1., mis näeb ette, et kui kellegi kohta avaldatakse tõsiseid süüdistusi, tuleks talle pakkuda kommentaari võimalust samas numbris või saates. Pressinõukogu hinnangul on Oja Ehitus antud artiklis pandud konteksti, mis jätab mulje, et tegeletud on kahtlaste asjadega, kuid selle kohta artiklis tõendeid ei ole. ",tauniv,tauniv,Postimees,kirjutav meedia,['5.1'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1061,06.09.21,2021,Delfi 02.09.21 ATKO liinide tegevus kuivab järjest kokku. Kes Harjumaad valitsevad? ,Kaebaja väitel sisaldab artikkel valeinfot. ,pressinõukogu otsus,pressinõukogu otsus,21.10.21,"TAUNIV: Delfi rikkus ajakirjanduseetika koodeksi punkti 1.4., mis näeb ette, et ajakirjandusorganisatsioon kannab hoolt selle eest, et ei ilmuks ebatäpne, moonutatud või eksitav info. Pressinõukogu leiab, et kuivõrd tegelikkuses teenindab ATKO Grupp Harjumaal mitut liini, oleks pidanud artiklis selguse huvides nimetama ära ATKO Grupi tütarfirmad, kes Harjumaal liine teenindama on jäänud. ",tauniv,tauniv,Delfi,kirjutav meedia,['1.4'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1056,30.07.21,2021,"Eesti Ekspress 21.07.21 Tallinna ""ärimees"" pettis kindlustuselt välja 26 000 eurot. Järgmisel katsel aga muutus liiga ülbeks ",Kaebaja hinnangul sisaldab artikkel valeinfot. ,pressinõukogu otsus,pressinõukogu otsus,21.10.21,"TAUNIV: Leht rikkus ajakirjanduseetika koodeksi punkti 4.4., mis näeb ette, et ajakirjandus ei või inimest käsitleda kurjategijana enne sellekohast kohtuotsust. Pressinõukogu hinnangul on kaebaja isik artikli põhjal identifitseeritav, kaebaja on fotol, mille pildiallkiri kasutab muu hulgas mõistet „pätt“. Pildiallkirja ja kaebaja isiku vahel seoste tekkimist lugeja silmis pole välditud. ",tauniv,tauniv,Eesti Ekspress,kirjutav meedia,['4.4'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1055,28.07.21,2021,Eesti Ekspress 28.04.21 Ma olen koolipidaja ori - pildikesi elust Vene eragümnaasiumis ,Kaebaja hinnangul ei ole kontrollitud allikaid ja faktide õigsust ning lugu on ühepoolne. ,pressinõukogu otsus,pressinõukogu otsus,21.10.21,"TAUNIV: Leht rikkus ajakirjanduseetika koodeksi punkti 5.1., mis näeb ette, et kui kellegi kohta avaldatakse tõsiseid süüdistusi, tuleks talle pakkuda kommentaarivõimalust samas numbris. Pressinõukogu hinnangul ei olnud antud materjal nii ajakriitiline, et see ilma kooli esindaja kommentaarita paberlehes avaldada. Samuti rikkus leht punkti 4.1., mis näeb ette, et uudised, arvamused ja oletused olgu selgelt eristatavad ning uudismaterjal põhinegu tõestataval ja tõenditega tagatud faktilisel infol. Pressinõukogu hinnangul sisaldab artikkel ebatäpset infot. ",tauniv,tauniv,Eesti Ekspress,kirjutav meedia,"['5.1', '4.1']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1051,22.06.21,2021,"ERR, ETV 24.03.21 Pealtnägija ","Kaebaja leiab, et saade sisaldab ebatäpset ja moonutatud infot, valeväiteid ning saatetutvustus on eksitav. ",pressinõukogu otsus,pressinõukogu otsus,21.10.21,"TAUNIV: Saade rikkus ajakirjanduseetika koodeksi punkti 4.1., mis näeb ette, et uudismaterjal põhinegu tõestataval ja tõenditega tagatud faktilisel infol. Pressinõukogu hinnangul on saates esitatud uskumusi ja väiteid, kuid tõendeid nende väidete kohta ei ole esitatud. Samuti rikkus „Pealtnägija“ ajakirjanduseetika koodeksi punkti 4.11., mis näeb ette, et saatetutvustused ei või auditooriumi eksitada. ",tauniv,tauniv,ERR,rääkiv meedia,"['4.1', '4.11']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1050,21.06.21,2021,Postimees 05.06.21 Biolagunevad kotid - kasutada vaid viimases hädas ,"Kaebaja hinnangul sisaldab artikkel valeväiteid ja eksitavat infot. Samuti ei ole kaebaja rahul, et sõna ei saanud. ",pressinõukogu otsus,pressinõukogu otsus,21.10.21,"TAUNIV: Postimees rikkus ajakirjanduseetika koodeksi punkti 4.2., mis näeb ette, et konflikti sisaldava materjali puhul peab ajakirjanik ära kuulama kõik osapooled. Kuna antud artiklis on üks konflikti osapooltest biolagunevate kottide müügiesindaja BioBag Baltic, sest loos on nimetatud Biobag kotte, siis oleks pidanud ka firma esindajale artiklis sõna andma. ",tauniv,tauniv,Postimees,kirjutav meedia,['4.2'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
